0,1,2,3,4
0,0.3688586950302124,-0.015356670133769512,-0.015356670133769512,0.024674754589796066,0.05601898953318596
1,0.37057650089263916,0.02253701165318489,0.02253701165318489,-0.0036356598138809204,0.045022495090961456
2,0.36769527196884155,0.049950070679187775,0.049950070679187775,-0.030706726014614105,0.039514053612947464
3,0.36403223872184753,0.0664072334766388,0.0664072334766388,-0.04735596105456352,0.03664587810635567
4,0.3607257008552551,0.07829958200454712,0.07829958200454712,-0.05709392577409744,0.03508201241493225
5,0.3577791154384613,0.08915373682975769,0.08915373682975769,-0.06447974592447281,0.03356480970978737
6,0.3545796275138855,0.09497073292732239,0.09497073292732239,-0.06926015764474869,0.032853446900844574
7,0.35262489318847656,0.09936922788619995,0.09936922788619995,-0.07206913828849792,0.032582685351371765
8,0.3512038588523865,0.10565207898616791,0.10565207898616791,-0.07441209256649017,0.03230968117713928
9,0.34969764947891235,0.10976285487413406,0.10976285487413406,-0.076125368475914,0.03271136060357094
