0,1,2,3,4
0,0.34243613481521606,-0.03162418305873871,-0.03162418305873871,0.008467406034469604,0.008467406034469604
1,0.3451675772666931,-0.029927348718047142,-0.029927348718047142,0.014302060008049011,0.014302060008049011
2,0.3494489789009094,-0.027911853045225143,-0.027911853045225143,0.02370588853955269,0.02370588853955269
3,0.35411521792411804,-0.027657784521579742,-0.027657784521579742,0.03376244008541107,0.03376244008541107
4,0.35792917013168335,-0.02805597148835659,-0.02805597148835659,0.04084748029708862,0.04084748029708862
5,0.36030149459838867,-0.028469130396842957,-0.028469130396842957,0.044654108583927155,0.044654108583927155
6,0.3619033098220825,-0.028647439554333687,-0.028647439554333687,0.046633876860141754,0.046633876860141754
7,0.3627461791038513,-0.028653191402554512,-0.028653191402554512,0.04700213670730591,0.04700213670730591
8,0.36345207691192627,-0.028355572372674942,-0.028355572372674942,0.04685027897357941,0.04685027897357941
9,0.36362168192863464,-0.02805120311677456,-0.02805120311677456,0.046453796327114105,0.046453796327114105
