0,1,2,3,4
0,0.3577224612236023,-0.19528697431087494,-0.15358538925647736,0.0881836786866188,0.047834478318691254
1,0.4219045639038086,-0.21761454641819,-0.14774757623672485,0.07109338790178299,0.05149822682142258
2,0.45772770047187805,-0.22173815965652466,-0.1438659429550171,0.05458095669746399,0.05458095669746399
3,0.48892298340797424,-0.22521106898784637,-0.14177267253398895,0.04902409017086029,0.04902409017086029
4,0.5151245594024658,-0.22906708717346191,-0.1413337141275406,0.04465031623840332,0.04465031623840332
5,0.5455414652824402,-0.23306021094322205,-0.14077691733837128,0.04126899316906929,0.04126899316906929
6,0.566091775894165,-0.23781470954418182,-0.14070145785808563,0.03856484591960907,0.03856484591960907
7,0.5990283489227295,-0.2412787824869156,-0.14064949750900269,0.0370694175362587,0.0370694175362587
8,0.6118628978729248,-0.24534016847610474,-0.14113079011440277,0.035074397921562195,0.035074397921562195
9,0.6242691278457642,-0.24950334429740906,-0.1415197104215622,0.0336274579167366,0.0336274579167366
