0,1,2,3,4
0,-0.3867924213409424,-0.13207277655601501,0.01237478107213974,0.08204838633537292,0.17687758803367615
1,-0.48568058013916016,-0.12920691072940826,0.01560674887150526,0.09021109342575073,0.18698367476463318
2,-0.5406038761138916,-0.1268763542175293,0.01886827126145363,0.09976127743721008,0.1955866813659668
3,-0.574999213218689,-0.12516433000564575,0.021521111950278282,0.10894975066184998,0.2039317488670349
4,-0.5998064875602722,-0.12365921586751938,0.02356484904885292,0.116453155875206,0.21251507103443146
5,-0.6195593476295471,-0.12242844700813293,0.025278640910983086,0.12325340509414673,0.22165298461914062
6,-0.6347301006317139,-0.1213865876197815,0.026653463020920753,0.1284576803445816,0.23078224062919617
7,-0.647668182849884,-0.12055362015962601,0.027793478220701218,0.1327601671218872,0.24084673821926117
8,-0.6591625213623047,-0.11988565325737,0.02872350811958313,0.13623011112213135,0.2504226863384247
9,-0.6675871014595032,-0.11931537836790085,0.02956150844693184,0.1391313672065735,0.26078489422798157
