0,1,2,3,4
0,-0.21854430437088013,-0.1460248827934265,-0.019731532782316208,0.10732610523700714,0.10732610523700714
1,-0.21876223385334015,-0.145714670419693,-0.01872898079454899,0.10682965070009232,0.10682965070009232
2,-0.21896548569202423,-0.1460384577512741,-0.01780238002538681,0.10639737546443939,0.10639737546443939
3,-0.21913813054561615,-0.14595021307468414,-0.017181269824504852,0.10690849274396896,0.10690849274396896
4,-0.21906836330890656,-0.1467040628194809,-0.01697561703622341,0.10819414258003235,0.10819414258003235
5,-0.2188097983598709,-0.148192897439003,-0.016921065747737885,0.10995551943778992,0.10995551943778992
6,-0.21844081580638885,-0.1502840369939804,-0.017163291573524475,0.11190538108348846,0.11190538108348846
7,-0.21796226501464844,-0.15283267199993134,-0.01750832237303257,0.11411450803279877,0.11411450803279877
8,-0.21738389134407043,-0.15627595782279968,-0.017845485359430313,0.11595053225755692,0.11595053225755692
9,-0.2166551798582077,-0.15987177193164825,-0.018208777531981468,0.11803743243217468,0.11803743243217468
