0,1,2,3,4
0,0.15237809717655182,0.15237809717655182,-0.05920924246311188,-0.10279319435358047,-0.26861491799354553
1,0.1515047550201416,0.1515047550201416,-0.058200057595968246,-0.10375858098268509,-0.272165447473526
2,0.1500440537929535,0.1500440537929535,-0.2801629602909088,-0.05652869492769241,-0.10506094992160797
3,0.14811964333057404,0.14811964333057404,-0.2929876446723938,-0.054589927196502686,-0.10628903657197952
4,0.14595702290534973,0.14595702290534973,-0.30989518761634827,-0.05271897092461586,-0.10728252679109573
5,0.14363476634025574,0.14363476634025574,-0.3302055299282074,-0.05104844272136688,-0.10794966667890549
6,-0.35190242528915405,0.1415199488401413,0.1415199488401413,-0.04957171157002449,-0.10855421423912048
7,-0.3740836977958679,0.1396709680557251,0.1396709680557251,-0.04839174076914787,-0.10895077884197235
8,-0.3960411548614502,0.138086199760437,0.138086199760437,-0.047440510243177414,-0.1092274934053421
9,-0.41637593507766724,0.1368100643157959,0.1368100643157959,-0.04671739786863327,-0.10956929624080658
