0,1,2,3,4
0,-0.20278052985668182,-0.03955951705574989,-0.0008374254684895277,0.08364695310592651,0.11789737641811371
1,-0.2028314471244812,-0.04141884669661522,-0.0013859238242730498,0.08422242850065231,0.11811579018831253
2,-0.20294731855392456,-0.04380997270345688,-0.0019927164539694786,0.08503074198961258,0.11850732564926147
3,-0.20312125980854034,-0.045360345393419266,-0.0024203218054026365,0.08637858927249908,0.11935682594776154
4,-0.20335185527801514,-0.04630603641271591,-0.002726724836975336,0.08828942477703094,0.12086418271064758
5,-0.20356515049934387,-0.04759754613041878,-0.00300669576972723,0.09023965895175934,0.1229495108127594
6,-0.20385757088661194,-0.04939955472946167,-0.0032298837322741747,0.091886967420578,0.1250886470079422
7,-0.20415055751800537,-0.05204305425286293,-0.00343902874737978,0.09321615099906921,0.1272999346256256
8,-0.20441986620426178,-0.055880576372146606,-0.003617953509092331,0.09406071901321411,0.12917332351207733
9,-0.20475304126739502,-0.058613281697034836,-0.0037333564832806587,0.0949011892080307,0.13147369027137756
