0,1,2,3,4
0,-0.3079047203063965,-0.0975164845585823,-0.02670138143002987,0.0639689564704895,0.2339973896741867
1,-0.3221355676651001,-0.09719174355268478,-0.025526059791445732,0.06527892500162125,0.25391608476638794
2,-0.3331349790096283,-0.09676019847393036,-0.02457483485341072,0.06705743074417114,0.2656514644622803
3,-0.3425978422164917,-0.09631286561489105,-0.023651203140616417,0.06908708810806274,0.2746420204639435
4,-0.35161465406417847,-0.09590710699558258,-0.023256871849298477,0.07112328708171844,0.2841513454914093
5,-0.3602031469345093,-0.0957975834608078,-0.022932564839720726,0.07272329926490784,0.2916889786720276
6,-0.36848586797714233,-0.09542718529701233,-0.022664478048682213,0.07404331117868423,0.2998116612434387
7,-0.37661799788475037,-0.09516281634569168,-0.022809281945228577,0.07531898468732834,0.3090447783470154
8,-0.38457268476486206,-0.09496089816093445,-0.02299383282661438,0.07643351703882217,0.3171364665031433
9,-0.3920138478279114,-0.09464085847139359,-0.023195786401629448,0.07709896564483643,0.32441022992134094
