0,1,2,3,4
0,-0.3098442256450653,-0.09784489870071411,-0.026774747297167778,0.06391669064760208,0.24146799743175507
1,-0.3272446393966675,-0.09777793288230896,-0.02578911930322647,0.06430789828300476,0.2679154872894287
2,-0.340492844581604,-0.09758263826370239,-0.024804962798953056,0.0650719702243805,0.2822330892086029
3,-0.3496944308280945,-0.09702911972999573,-0.02401125617325306,0.0668492391705513,0.2937202751636505
4,-0.35916659235954285,-0.09666497260332108,-0.023629222065210342,0.06884418427944183,0.3029945194721222
5,-0.3682936728000641,-0.09638944268226624,-0.02328486368060112,0.07010934501886368,0.30949708819389343
6,-0.3761735260486603,-0.09611095488071442,-0.022861965000629425,0.07124301046133041,0.31407052278518677
7,-0.38399893045425415,-0.09589213132858276,-0.022784771397709846,0.07278759777545929,0.32292020320892334
8,-0.3919103741645813,-0.09572607278823853,-0.022723784670233727,0.07395784556865692,0.3303179144859314
9,-0.3989045023918152,-0.09567135572433472,-0.02263016253709793,0.07474023848772049,0.3348936140537262
