0,1,2,3,4
0,-0.17374643683433533,-0.11441979557275772,-0.033182427287101746,0.014150379225611687,0.42239081859588623
1,-0.17639873921871185,-0.1139376237988472,-0.05360462889075279,0.011525851674377918,0.43172627687454224
2,-0.19016242027282715,-0.11034438014030457,-0.06952665001153946,0.014060738496482372,0.41787904500961304
3,-0.21194866299629211,-0.1102677434682846,-0.0785502940416336,0.019887464120984077,0.4081656336784363
4,-0.23837390542030334,-0.11457163095474243,-0.08260888606309891,0.027901621535420418,0.4035043716430664
5,-0.26347047090530396,-0.11946481466293335,-0.083814337849617,0.0365176722407341,0.4073193669319153
6,-0.2867603898048401,-0.12408002465963364,-0.08475105464458466,0.0448307991027832,0.4136548638343811
7,-0.3088151812553406,-0.1283462941646576,-0.0857783704996109,0.052479494363069534,0.42087435722351074
8,-0.3271555006504059,-0.13168522715568542,-0.08615528792142868,0.0594574436545372,0.42980843782424927
9,-0.3450590968132019,-0.13455693423748016,-0.086415134370327,0.06564797461032867,0.4370853006839752
