0,1,2,3,4
0,-0.21744848787784576,-0.16989123821258545,-0.01987636089324951,0.10388064384460449,0.10388064384460449
1,-0.21573784947395325,-0.21573784947395325,-0.022381050512194633,0.10186854004859924,0.10186854004859924
2,-0.2516070008277893,-0.2516070008277893,-0.025646179914474487,0.10012625902891159,0.10012625902891159
3,-0.3502779006958008,-0.24455705285072327,-0.028886619955301285,0.09966649860143661,0.09966649860143661
4,-0.4418531656265259,-0.2455180138349533,-0.03188485652208328,0.10193818807601929,0.10193818807601929
5,-0.5159705877304077,-0.24818332493305206,-0.034815769642591476,0.10738631337881088,0.10738631337881088
6,-0.5709945559501648,-0.2509312331676483,-0.03760116174817085,0.11554606258869171,0.11554606258869171
7,-0.6129955053329468,-0.2533915340900421,-0.04005276784300804,0.12559235095977783,0.12559235095977783
8,-0.6457206010818481,-0.2554000914096832,-0.04225790128111839,0.13703083992004395,0.13703083992004395
9,-0.6719487905502319,-0.257074773311615,-0.04412679746747017,0.14945177733898163,0.14945177733898163
