0,1,2,3,4
0,-0.31580251455307007,-0.09834862500429153,-0.028174811974167824,0.06446162611246109,0.18963898718357086
1,-0.363381564617157,-0.09687766432762146,-0.026363756507635117,0.06984588503837585,0.2725728750228882
2,-0.4104401767253876,-0.09585914760828018,-0.028015919029712677,0.07425206154584885,0.35445454716682434
3,-0.44819265604019165,-0.09556901454925537,-0.03051922842860222,0.0777016133069992,0.4120204448699951
4,-0.4798372983932495,-0.09559623152017593,-0.032934416085481644,0.08053221553564072,0.45234575867652893
5,-0.5078086853027344,-0.09568134695291519,-0.03521561995148659,0.08306232839822769,0.48145657777786255
6,-0.5326212644577026,-0.09589806199073792,-0.0373268723487854,0.08531111478805542,0.5023962259292603
7,-0.5549455285072327,-0.09608618170022964,-0.03922002390027046,0.08739805966615677,0.519059419631958
8,-0.5751848220825195,-0.0962652713060379,-0.040994543582201004,0.08937765657901764,0.5321433544158936
9,-0.5943591594696045,-0.09643608331680298,-0.042727068066596985,0.0911950170993805,0.5423824191093445
